ID,NOM,VILLE,ETAT,LATITUDE,LONGITUDE,A_DISTANCE_SEULEMENT,NOMBRE_ETUDIANTS,AGE_ENTREE,COUT_MOYEN_ANNEE_ACADEMIE,TAUX_ADMISSION,DEFAUT_PAIEMENT_2ANNEES,DEFAUT_PAIEMENT_3ANNEES
131700,University of California-San Diego,La Jolla,CA,32.877749,-117.235866,0.0,4249,20.78065032,31891.0,0.3006,0.02,0.017
131900,University of California-San Francisco,San Francisco,CA,37.763737,-122.458489,0.0,PrivacySuppressed,28.652173913,,,0.003,0.004
132000,University of California-Santa Barbara,Santa Barbara,CA,34.416297,-119.846426,0.0,3832,20.176479775,35987.0,0.322,0.03,0.023
132100,University of California-Santa Cruz,Santa Cruz,CA,36.995584,-122.058801,0.0,3480,20.455008787,35982.0,0.4737,0.043,0.037
2267600,Sofia University,Palo Alto,CA,37.430325,-122.10866,0.0,PrivacySuppressed,PrivacySuppressed,,,0.008,0.043
2065700,California Beauty School,Modesto,CA,37.645217,-120.99689,0.0,40,25.384615385,,,0.119,0.026
884400,California Christian College,Fresno,CA,36.749366,-119.711123,0.0,PrivacySuppressed,26.333333333,19034.0,1.0,0.114,0.153
4127600,California Coast University,Santa Ana,CA,33.753135,-117.86524,1.0,,,,,,
1186500,California Hair Design Academy,La Mesa,CA,32.765221,-117.024261,0.0,161,26.301115242,,,0.127,0.078
113200,California Institute of the Arts,Valencia,CA,34.39327,-118.566837,0.0,174,21.19205298,69015.0,0.2297,0.041,0.05
113400,California State University Maritime Academy,Vallejo,CA,38.069061,-122.231551,0.0,225,21.15920398,28082.0,0.6652,0.053,0.06
1310300,California Western School of Law,San Diego,CA,32.722192,-117.162416,0.0,PrivacySuppressed,,,,0.014,0.007
697300,Canada College,Redwood City,CA,37.44877,-122.265398,0.0,529,25.743498818,10446.0,,0.125,0.245
890300,College of the Canyons,Santa Clarita,CA,34.403993,-118.568698,0.0,2617,23.748170174,11340.0,,0.123,0.116
2125000,Career Academy of Beauty,Garden Grove,CA,33.781018,-118.031697,0.0,106,26.93625498,,,0.12,0.017
673100,Casa Loma College-Van Nuys,Van Nuys,CA,34.192829,-118.457781,0.0,224,28.555555556,,0.913,0.055,0.029
2332809,CET-San Diego,San Diego,CA,32.711302,-117.105328,0.0,1772,29.452200303,,,0.139,0.147
2332800,CET-San Jose,San Jose,CA,37.322723,-121.88698,0.0,1772,29.452200303,,,0.139,0.147
2332810,CET-El Centro,El Centro,CA,32.790908,-115.549079,0.0,1772,29.452200303,,,0.139,0.147
2332814,CET-Colton,Colton,CA,34.077381,-117.353488,0.0,1772,29.452200303,,,0.139,0.147
2332819,CET-Watsonville,Watsonville,CA,36.931833,-121.767991,0.0,1772,29.452200303,,,0.139,0.147
2332813,CET-Salinas,Salinas,CA,36.707333,-121.65236,0.0,1772,29.452200303,,,0.139,0.147
116100,Cerritos College,Norwalk,CA,33.886874,-118.097337,0.0,4872,23.430497156,8792.0,,0.091,0.112
1011100,Cerro Coso Community College,Ridgecrest,CA,35.567525,-117.66767,0.0,752,28.156102176,16699.0,,0.131,0.058
116200,Chabot College,Hayward,CA,37.642458,-122.105636,0.0,1922,24.525489034,12068.0,,0.191,0.145
116300,Chaffey College,Rancho Cucamonga,CA,34.147663,-117.573932,0.0,4459,24.080094507,16400.0,,0.046,0.101
116400,Chapman University,Orange,CA,33.79302,-117.852518,0.0,1098,19.902770234,69018.0,0.5356,0.025,0.018
1036500,Charles R Drew University of Medicine and Science,Los Angeles,CA,33.925658,-118.242791,0.0,63,28.516129032,31311.0,0.3727,0.048,0.014
2070500,Concordia University-Irvine,Irvine,CA,33.653665,-117.812305,0.0,537,22.589552239,49474.0,0.6178,0.029,0.034
1203100,San Diego Christian College,Santee,CA,32.842404,-116.978112,0.0,313,26.783216783,45605.0,0.6013,0.046,0.099
116500,Church Divinity School of the Pacific,Berkeley,CA,37.876184,-122.261122,0.0,PrivacySuppressed,,,,0.067,0.0
116600,Citrus College,Glendora,CA,34.135487,-117.885266,0.0,2615,23.415064819,11341.0,,0.072,0.1
2178700,Citrus Heights Beauty College,Citrus Heights,CA,38.712951,-121.289529,0.0,48,24.901960784,,,0.0,
450200,City College of San Francisco,San Francisco,CA,37.725953,-122.451155,0.0,2970,26.408441116,10392.0,,0.156,0.169
116900,Claremont Graduate University,Claremont,CA,34.103585,-117.713703,0.0,10,32.828571429,,,0.011,0.03
117000,Claremont McKenna College,Claremont,CA,34.102154,-117.711188,0.0,115,19.497652582,71745.0,0.0931,0.023,0.02
2497300,Milan Institute-Visalia,Visalia,CA,36.27164,-119.312151,0.0,587,25.738593156,,,0.163,0.131
2309500,Clovis Adult Education,Clovis,CA,36.834459,-119.690369,0.0,105,29.573170732,,,0.0,
2063500,Coastline Community College,Fountain Valley,CA,33.715634,-117.929143,0.0,1886,31.957592339,16173.0,,0.119,0.216
117700,Cogswell College,San Jose,CA,37.414049,-121.94087,0.0,199,21.332191781,35351.0,0.5787,0.095,0.076
3577300,Coba Academy,Anaheim,CA,33.841141,-117.943108,0.0,20,24.090909091,,,0.029,0.05
2482700,Western University of Health Sciences,Pomona,CA,34.058092,-117.747732,0.0,PrivacySuppressed,,,,0.01,0.003
770700,Columbia College,Sonora,CA,38.030367,-120.388385,0.0,479,26.432155074,13314.0,,0.0,
2110200,Columbia College Hollywood,Tarzana,CA,34.17972,-118.538793,0.0,305,21.175675676,40386.0,,0.033,0.132
119701,Compton College,Compton,CA,33.878226,-118.209463,0.0,4774,23.458235594,14999.0,,0.126,0.04
119000,Contra Costa College,San Pablo,CA,37.969381,-122.337377,0.0,1023,26.137244349,13262.0,,0.079,0.146
753600,Cosumnes River College,Sacramento,CA,38.45295,-121.423108,0.0,2328,25.29694775,11790.0,,0.15,0.186
927200,Crafton Hills College,Yucaipa,CA,34.039178,-117.101173,0.0,814,23.039334342,21636.0,,0.065,0.285
119200,Cuesta College,San Luis Obispo,CA,35.331276,-120.742235,0.0,1247,25.206995885,15922.0,,0.072,0.065
2111300,Cuyamaca College,El Cajon,CA,32.744954,-116.943507,0.0,1521,29.288176491,10250.0,,0.06,0.127
119300,Cypress College,Cypress,CA,33.82833,-118.025143,0.0,2598,23.849432427,11828.0,,0.142,0.112
448000,De Anza College,Cupertino,CA,37.320788,-122.045558,0.0,2632,22.931807229,11267.0,,0.102,0.164
3964400,International School of Beauty Inc,Palm Desert,CA,33.729555,-116.403928,0.0,140,27.357142857,,,0.146,0.243
3025600,Dell'Arte International School of Physical Theatre,Blue Lake,CA,40.880924,-123.988808,0.0,PrivacySuppressed,PrivacySuppressed,,,0.056,0.057
118200,College of the Desert,Palm Desert,CA,33.732108,-116.388271,0.0,2049,23.975514202,16693.0,,0.141,0.204
2298000,Design Institute of San Diego,San Diego,CA,32.880926,-117.167374,0.0,32,26.632352941,41056.0,0.5882,0.045,0.02
119100,Diablo Valley College,Pleasant Hill,CA,37.968516,-122.073142,0.0,2056,24.938764045,11553.0,,0.114,0.083
119600,Dominican University of California,San Rafael,CA,37.981279,-122.512051,0.0,311,21.482954545,63875.0,0.8717,0.032,0.04
129600,Dominican School of Philosophy & Theology,Berkeley,CA,37.881099,-122.264612,0.0,PrivacySuppressed,,,,0.1,0.047
2226000,East Los Angeles College,Monterey Park,CA,34.040531,-118.148785,0.0,4059,23.331306991,15837.0,,0.143,0.11
119700,El Camino Community College District,Torrance,CA,33.885229,-118.329913,0.0,4774,23.458235594,16682.0,,0.126,0.04
2091200,Elegance International,Hollywood,CA,34.098445,-118.338111,0.0,337,24.778688525,,,0.154,0.163
2609000,Emperor's College of Traditional Oriental Medicine,Santa Monica,CA,34.030438,-118.485119,0.0,PrivacySuppressed,,,,0.078,0.015
903200,Empire College,Santa Rosa,CA,38.468052,-122.729337,0.0,153,27.302631579,,,0.11,0.041
1245200,Evergreen Valley College,San Jose,CA,37.30167,-121.76561,0.0,1450,26.270679771,18625.0,,0.119,0.089
1111200,FIDM-Fashion Institute of Design & Merchandising-Los Angeles,Los Angeles,CA,34.044209,-118.25993,0.0,1080,21.518495298,49961.0,0.5193,0.049,0.065
1111202,FIDM-Fashion Institute of Design & Merchandising-San Francisco,San Francisco,CA,37.786353,-122.406651,0.0,1080,21.518495298,45546.0,0.4615,0.049,0.065
1111203,FIDM-Fashion Institute of Design & Merchandising-Orange County,Irvine,CA,33.691963,-117.852254,0.0,1080,21.518495298,45416.0,0.6667,0.049,0.065
859700,Feather River Community College District,Quincy,CA,39.953101,-120.973067,0.0,287,23.130620985,15404.0,,0.134,0.117
725300,Federico Beauty Institute,Sacramento,CA,38.64883,-121.497761,0.0,188,25.381909548,,,0.119,0.098
2096100,Fielding Graduate University,Santa Barbara,CA,34.42941,-119.717161,0.0,PrivacySuppressed,,,,0.024,0.049
3131300,Five Branches University,Santa Cruz,CA,36.964348,-121.998245,0.0,PrivacySuppressed,PrivacySuppressed,,,0.011,0.032
720900,Redondo Beach Beauty College,Redondo Beach,CA,33.873098,-118.372137,0.0,19,31.525,,,,
119900,Foothill College,Los Altos Hills,CA,37.361655,-122.127964,0.0,921,25.276225947,11415.0,,0.111,0.149
1179200,Franciscan School of Theology,Oceanside,CA,33.232416,-117.320066,0.0,,,,,0.111,0.047
2230900,Fredrick and Charles Beauty College,Eureka,CA,40.798885,-124.164986,0.0,38,25.68852459,,,0.0,
130700,Fresno City College,Fresno,CA,36.768164,-119.796096,0.0,3103,23.22880172,9903.0,,0.304,0.162
125300,Fresno Pacific University,Fresno,CA,36.726831,-119.735199,0.0,895,28.673539519,40950.0,0.8511,0.039,0.053
120000,Fuller Theological Seminary,Pasadena,CA,34.14778,-118.140261,0.0,PrivacySuppressed,PrivacySuppressed,,,0.024,0.024
120100,Fullerton College,Fullerton,CA,33.875514,-117.918255,0.0,4268,22.971085027,11472.0,,0.164,0.14
120200,Gavilan College,Gilroy,CA,36.972627,-121.569842,0.0,865,23.753462604,11478.0,,0.213,0.115
2231900,Gemological Institute of America-Carlsbad,Carlsbad,CA,33.131313,-117.318765,0.0,51,29.03968254,,,0.015,0.1
120300,Glendale Community College,Glendale,CA,34.16745,-118.227666,0.0,2821,27.109621451,11239.0,,0.043,0.037
2338500,Glendale Career College,Glendale,CA,34.149771,-118.254719,0.0,390,28.021413276,,,0.118,0.02
120500,Golden Gate University-San Francisco,San Francisco,CA,37.789374,-122.398969,0.0,115,33.274853801,,,0.027,0.042
120600,Golden West College,Huntington Beach,CA,33.732531,-118.002568,0.0,2095,23.921736472,11768.0,,0.099,0.093
120700,Graduate Theological Union,Berkeley,CA,37.87554,-122.261847,0.0,,PrivacySuppressed,,,0.03,0.05
120800,Grossmont College,El Cajon,CA,32.815246,-117.006277,0.0,3212,25.254988102,10090.0,,0.091,0.144
2211000,Salon Success Academy-Riverside,Riverside,CA,33.943149,-117.391024,0.0,27,25.831858407,,,0.085,0.189
120900,Hartnell College,Salinas,CA,36.675091,-121.666054,0.0,1416,22.736133122,11120.0,,0.285,0.188
117100,Harvey Mudd College,Claremont,CA,34.106515,-117.709837,0.0,103,19.230392157,74428.0,0.1448,0.0,0.0
2285100,Hilltop Beauty School,Daly City,CA,37.705502,-122.461467,0.0,70,33.62601626,,,0.0,
118300,Holy Names University,Oakland,CA,37.802276,-122.187804,0.0,183,22.581699346,55758.0,0.7004,0.038,0.073
3126800,Pacifica Graduate Institute,Carpinteria,CA,34.420881,-119.580414,0.0,PrivacySuppressed,,,,0.021,0.034
114900,Humboldt State University,Arcata,CA,40.877481,-124.078293,0.0,2110,22.30773496,24382.0,0.7679,0.098,0.074
121200,Humphreys University-Stockton and Modesto Campuses,Stockton,CA,38.011489,-121.316918,0.0,134,28.439873418,20232.0,,0.098,0.084
121400,Imperial Valley College,Imperial,CA,32.827209,-115.503563,0.0,1947,23.070826751,9822.0,,0.0,
2128300,Institute for Business and Technology,Santa Clara,CA,37.368642,-121.969541,0.0,683,28.688356164,,,0.165,0.191
2520300,Interior Designers Institute,Newport Beach,CA,33.641393,-117.865722,0.0,33,30.088607595,29420.0,,0.053,0.055
2255400,Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,CA,34.017276,-118.494755,0.0,222,25.694623656,,,0.175,0.051
2539500,Irvine Valley College,Irvine,CA,33.675381,-117.777539,0.0,1399,24.315597668,10859.0,,0.133,0.083
1202600,Bellus Academy-El Cajon,El Cajon,CA,32.794072,-116.94627,0.0,106,25.969811321,,,0.055,0.009
448400,John F. Kennedy University,Pleasant Hill,CA,37.956616,-122.054761,0.0,69,35.367346939,,,0.039,0.036
274100,American Jewish University,Los Angeles,CA,34.128153,-118.471706,0.0,22,23.541666667,46320.0,0.96,0.021,0.08
130800,Reedley College,Reedley,CA,36.605428,-119.458555,0.0,1588,22.444653693,10154.0,,0.224,0.183
2270600,Life Pacific University,San Dimas,CA,34.098705,-117.829388,0.0,185,21.878594249,27086.0,0.9568,0.04,0.071
121600,University of La Verne,La Verne,CA,34.100855,-117.773262,0.0,1452,26.103714085,54445.0,0.5089,0.027,0.04
2330500,Laguna College of Art and Design,Laguna Beach,CA,33.561448,-117.772564,0.0,143,21.415458937,41551.0,0.8093,0.072,0.039
1290700,Lake Tahoe Community College,South Lake Tahoe,CA,38.926797,-119.972574,0.0,273,25.854875283,12879.0,,0.1,0.1
1301000,Lancaster Beauty School,Lancaster,CA,34.694914,-118.147547,0.0,81,25,,,0.095,0.084
126600,Laney College,Oakland,CA,37.797257,-122.26283,0.0,1792,29.286415094,16851.0,,0.102,0.279
121700,Lassen Community College,Susanville,CA,40.432053,-120.633271,0.0,289,25.031331593,16311.0,,0.243,0.216
2228500,Life Chiropractic College West,Hayward,CA,37.638099,-122.117619,0.0,PrivacySuppressed,,,,0.019,0.019
697500,Lincoln University,Oakland,CA,37.804788,-122.269745,0.0,18,26.117647059,21680.0,,0.093,0.029
3332300,Southern California Seminary,El Cajon,CA,32.799614,-116.905461,0.0,28,35.851851852,,,0.039,0.064
121500,La Sierra University,Riverside,CA,33.910704,-117.500054,0.0,616,21.089770355,43906.0,0.4709,0.033,0.05
121800,Loma Linda University,Loma Linda,CA,34.051241,-117.260605,0.0,366,25.97398374,,,0.018,0.009
121900,Long Beach City College,Long Beach,CA,33.833593,-118.135633,0.0,5820,23.605074403,10438.0,,0.205,0.175
122900,Southern California University of Health Sciences,Whittier,CA,33.922966,-117.983401,0.0,33,32.702702703,18020.0,,0.032,0.039
122400,Los Angeles Harbor College,Wilmington,CA,33.784201,-118.28186,0.0,1514,24.234979424,16949.0,,0.101,0.076
122600,Los Angeles Pierce College,Woodland Hills,CA,34.183949,-118.575071,0.0,3330,25.257829181,16419.0,,0.145,0.132
704700,Los Angeles Southwest College,Los Angeles,CA,33.929586,-118.304674,0.0,1466,27.250643146,14239.0,,0.333,0.17
122700,Los Angeles Trade Technical College,Los Angeles,CA,34.031907,-118.269447,0.0,2665,26.753042709,14183.0,,0.0,0.219
122800,Los Angeles Valley College,Valley Glen,CA,34.175165,-118.421734,0.0,2968,26.499631404,15576.0,,0.115,0.102
122000,The Master's University and Seminary,Santa Clarita,CA,34.381755,-118.518193,0.0,301,22.258474576,46764.0,0.7688,0.025,0.016
122300,Los Angeles City College,Los Angeles,CA,34.087301,-118.292169,0.0,2934,28.01390155,12362.0,,0.14,0.141
616500,Los Angeles County College of Nursing and Allied Health,Los Angeles,CA,34.062647,-118.211852,0.0,62,31.207407407,,,0.027,0.023
1255000,Los Angeles Mission College,Sylmar,CA,34.314668,-118.4195,0.0,1669,25.323938507,15149.0,,0.157,0.123
1034000,Los Medanos College,Pittsburg,CA,38.006474,-121.860967,0.0,1458,25.04284145,11666.0,,0.108,0.123
1164900,Loyola Marymount University,Los Angeles,CA,33.97085,-118.415744,0.0,1085,20.600768808,64484.0,0.4713,0.033,0.018
1186600,Lu Ross Academy,Ventura,CA,34.278034,-119.293952,0.0,177,25.478165939,,,0.123,0.058
712800,Lyle's College of Beauty,Bakersfield,CA,35.386539,-119.02387,0.0,,,,,,
714200,Lyle's College of  Beauty,Fresno,CA,36.836265,-119.774167,0.0,84,26.253012048,,,0.0,0.078
1324000,Lytles Redwood Empire Beauty College Inc,Santa Rosa,CA,38.508385,-122.75777,0.0,80,24.722222222,,1.0,0.057,0.076
2546400,MTI Business College Inc,Stockton,CA,38.007885,-121.308445,0.0,81,30.937007874,,,0.034,
1291200,MTI College,Sacramento,CA,38.661377,-121.342568,0.0,573,27.101604278,,0.7857,0.055,0.115
117800,College of Marin,Kentfield,CA,37.954897,-122.549149,0.0,508,26.450322581,14464.0,,0.141,0.212
1047400,Marymount California University,Rancho Palos Verdes,CA,33.734887,-118.333371,0.0,201,20.729357798,51254.0,,0.098,0.068
1167200,Mendocino College,Ukiah,CA,39.188989,-123.228809,0.0,781,26.465414176,14230.0,,0.133,0.228
123600,Menlo College,Atherton,CA,37.453475,-122.190797,0.0,217,20.857594937,57546.0,0.4548,0.083,0.069
123700,Merced College,Merced,CA,37.3353,-120.476464,0.0,2273,22.660441426,15508.0,,0.0,
126700,Merritt College,Oakland,CA,37.789088,-122.167335,0.0,1156,27.608133087,15569.0,,0.18,0.236
123800,Mills College,Oakland,CA,37.781425,-122.182294,0.0,283,22.816513761,63047.0,0.8554,0.034,0.035
123900,MiraCosta College,Oceanside,CA,33.190483,-117.302606,0.0,2949,25.405693177,10578.0,,0.059,0.139
2119100,Mission College,Santa Clara,CA,37.391935,-121.980783,0.0,956,27.873056995,15287.0,,0.107,0.126
720400,Modern Beauty Academy,Oxnard,CA,34.195384,-119.181423,0.0,27,26.222222222,,,0.156,0.171
124000,Modesto Junior College,Modesto,CA,37.651056,-121.009792,0.0,3680,24.644315757,15099.0,,0.0,
2185800,Moler Barber College,Oakland,CA,37.827075,-122.265352,0.0,118,27.408602151,,,0.0,0.237
369110,Middlebury Institute of International Studies at Monterey,Monterey,CA,36.599736,-121.897325,0.0,294,20.790352505,,,0.014,0.013
124200,Monterey Peninsula College,Monterey,CA,36.590558,-121.884931,0.0,1004,24.249859944,14342.0,,0.154,0.225
711500,Moorpark College,Moorpark,CA,34.301146,-118.834528,0.0,1790,23.416399287,8543.0,,0.059,0.103
124500,Mt San Antonio College,Walnut,CA,34.047764,-117.846629,0.0,5842,23.179360922,10161.0,,0.127,0.139
124300,Mount Saint Mary's University,Los Angeles,CA,34.085315,-118.482879,0.0,787,23.69490485,54912.0,0.8382,0.045,0.033
124600,Mt San Jacinto Community College District,San Jacinto,CA,33.806748,-116.971169,0.0,3675,24.983367654,11773.0,,0.22,0.111
2161800,Musicians Institute,Hollywood,CA,34.101265,-118.337582,0.0,387,24.488817891,41012.0,0.7564,0.053,0.076
124700,Napa Valley College,Napa,CA,38.274081,-122.274381,0.0,901,24.501086169,18168.0,,0.077,0.121
2542300,National Holistic Institute,Emeryville,CA,37.841898,-122.287672,0.0,586,30.442598187,,,0.049,0.089
1146000,National University,La Jolla,CA,32.909894,-117.243026,0.0,2855,31.653004884,,,0.051,0.049
131000,Naval Postgraduate School,Monterey,CA,36.597159,-121.874248,0.0,,,,,,
3043900,Newschool of Architecture and Design,San Diego,CA,32.71331,-117.153305,0.0,89,24.364238411,43082.0,1.0,0.055,0.08
713000,Newberry School of Beauty,Granada Hills,CA,34.256683,-118.499693,0.0,99,26.97716895,,,0.048,0.056
718700,North Adrian's College of Beauty Inc,Modesto,CA,37.677778,-120.992753,0.0,138,25.541501976,,,0.129,0.145
1287200,North-West College-Pomona,Pomona,CA,34.062043,-117.751227,0.0,871,26.385234264,,,0.115,0.017
1170700,North-West College-West Covina,West Covina,CA,34.072071,-117.949583,0.0,567,26.1688,,1.0,0.098,0.014
2591600,North-West College-Van Nuys,Van Nuys,CA,34.189497,-118.450184,0.0,156,25.56,,,0.129,0.005
117900,Notre Dame de Namur University,Belmont,CA,37.517111,-122.284794,0.0,374,23.81852552,52143.0,0.8152,0.045,0.058
124900,Occidental College,Los Angeles,CA,34.127124,-118.210908,0.0,320,19.459507042,71756.0,0.373,0.022,0.016
448100,Ohlone College,Fremont,CA,37.52773,-121.916339,0.0,904,24.064042695,16540.0,,0.107,0.051
125000,Orange Coast College,Costa Mesa,CA,33.66927,-117.909086,0.0,3213,22.950699301,11524.0,,0.098,0.092
125100,Otis College of Art and Design,Los Angeles,CA,33.956607,-118.416615,0.0,226,21.628742515,61776.0,0.9441,0.088,0.045
1284200,Oxnard College,Oxnard,CA,34.166104,-119.157604,0.0,1307,23.553172475,8458.0,,0.0,
125200,Hope International University,Fullerton,CA,33.87616,-117.88573,0.0,300,22.495145631,42424.0,0.2945,0.044,0.051
793000,Concorde Career College-San Diego,San Diego,CA,32.702814,-117.102845,0.0,492,26.029342723,,0.9066,0.153,0.141
2138300,Palo Alto University,Palo Alto,CA,37.382216,-122.187437,0.0,64,28.7375,,,0.051,0.045
125500,Pacific Oaks College,Pasadena,CA,34.153382,-118.151323,0.0,271,34.693415638,,0.3095,0.06,0.06
125600,Pacific School of Religion,Berkeley,CA,37.87669,-122.263155,0.0,PrivacySuppressed,PrivacySuppressed,,,0.097,0.071
